OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406074173,,ST. MARY'S HOME HEALTH SERVICES LLC,550002779,Home Health Agency,50 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2014-07-30,Home Health Agency/Hospice,Home Health Agency,37.94608570,-121.69719310
406074174,,PINNACLE HOME HEALTH AGENCY LLC,550002759,Home Health Agency,1375 LOCUST ST,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2014-07-16,Home Health Agency/Hospice,Home Health Agency,37.89844310,-122.06215120
406074181,,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002938,Home Health Agency,131 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2021-01-07,Home Health Agency/Hospice,Home Health Agency,37.94719100,-121.69897830
406074183,,"ADVANCE SPECIALTY CARE NORTH, INC.",550004207,Home Health Agency,17315 Studebaker Rd,Cerritos,90703,19,Los Angeles,Not Applicable,,Open,2022-02-08,Home Health Agency/Hospice,Home Health Agency,33.87332000,-118.10015000
406074185,,AMAZING GRACE HOME HEALTH,550003331,Home Health Agency,3260 Blume Dr,Richmond,94806,07,Contra Costa,Not Applicable,,Open,2016-01-01,Home Health Agency/Hospice,Home Health Agency,37.98371180,-122.32005220
406074187,,BRISTOL HOSPICE  - EAST BAY,550003382,Hospice,1220 OAKLAND BLVD,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2024-01-26,Home Health Agency/Hospice,Hospice,37.89725970,-122.06994020
406074190,,HARMONY HOME HEALTH,550003500,Home Health Agency,140 GREGORY LANE,PLEASANT HILL,94523,07,Contra Costa,Not Applicable,,Open,2016-05-12,Home Health Agency/Hospice,Home Health Agency,37.94765330,-122.06487630
406074193,,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002939,Hospice,131 SAND CREEK RD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2020-10-21,Home Health Agency/Hospice,Hospice,37.94719100,-121.69897830
406074195,,GATEWAY HOME HEALTH CORP.,550003805,Home Health Agency,10 CROW CANYON CT,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2020-12-13,Home Health Agency/Hospice,Home Health Agency,37.77788890,-121.98185740
406074196,,"PENTEC HEALTH, INC.",550003815,Home Health Agency,1255 TREAT BLVD,WALNUT CREEK,94597,07,Contra Costa,Not Applicable,,Open,2025-07-01,Home Health Agency/Hospice,Home Health Agency,37.92774120,-122.05897530
406074199,,BLIZE HEALTHCARE - PARENT,550001547,Home Health Agency,750 ALFRED NOBEL DR,HERCULES,94547,07,Contra Costa,Not Applicable,,Open,2017-06-29,Home Health Agency/Hospice,Home Health Agency,38.02042510,-122.27470480
406074202,,1HEALTH HOME HEALTH INC.,550003980,Home Health Agency,3170 CROW CANYON PLACE,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-09-01,Home Health Agency/Hospice,Home Health Agency,37.77461340,-121.97266150
406075222,,"JMJ HOSPICE CARE, INC.",550007555,Hospice,8640 BRENTWOOD BLVD,BRENTWOOD,94513,07,Contra Costa,Not Applicable,,Open,2021-12-17,Home Health Agency/Hospice,Hospice,37.92605940,-121.69012940
406075547,,"NATIONAL HOME HEALTH SERVICES, INC..- EL SOBRANTE",550001137,Home Health Agency,3575 SAN PABLO DAM RD,EL SOBRANTE,94803,07,Contra Costa,Not Applicable,,Open,2022-11-17,Home Health Agency/Hospice,Home Health Agency,37.96436390,-122.31877410
406075552,,CONTINUUM CARE HOSPICE LLC,550003034,Hospice,1001 GALAXY WAY,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2022-05-19,Home Health Agency/Hospice,Hospice,37.97394950,-122.06118940
406075553,,"ORACLE HEALTHCARE NETWORK, CORP.",550005793,Home Health Agency,2603 CAMINO RAMON,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-10-16,Home Health Agency/Hospice,Home Health Agency,37.76901870,-121.95998110
406075763,,GILEAD WEST CARE SERVICES LLC,550007776,Home Health Agency,2411 OLD CROW CANYON RD,SAN RAMON,94583,07,Contra Costa,Not Applicable,,Open,2022-01-07,Home Health Agency/Hospice,Home Health Agency,37.77895710,-121.98082130
406076556,,ANGEL HOME HEALTH LLC,550008214,Home Health Agency,3498 CLAYTON RD,CONCORD,94519,07,Contra Costa,Not Applicable,,Open,2022-11-08,Home Health Agency/Hospice,Home Health Agency,37.97064820,-122.01266690
406077172,,"AURA HOME HEALTH, LLC",550008134,Home Health Agency,5065 DEER VALLEY RD,ANTIOCH,94531,07,Contra Costa,Not Applicable,,Open,2025-08-08,Home Health Agency/Hospice,Home Health Agency,37.96426240,-121.77991350
406077423,,DOCTORS PREFERRED HOME HEALTH INC.,550005835,Home Health Agency,4415 COWELL RD,CONCORD,94518,07,Contra Costa,Not Applicable,,Open,2023-10-07,Home Health Agency/Hospice,Home Health Agency,37.95033210,-121.99640590
406077743,,HOME HEALTH BY THE BAY,550008603,Home Health Agency,1850 GATEWAY BLVD,CONCORD,94520,07,Contra Costa,Not Applicable,,Open,2023-11-26,Home Health Agency/Hospice,Home Health Agency,37.97196200,-122.04281460
406078184,,AMERICAN ROSE HOMEHEALTH,550008788,Home Health Agency,1475 N BROADWAY,WALNUT CREEK,94596,07,Contra Costa,Not Applicable,,Open,2023-10-20,Home Health Agency/Hospice,Home Health Agency,37.90052350,-122.06053120
406080020,,SUTTER COAST HOME CARE AND SUTTER COAST HOSPICE,550009480,Hospice,785 E WASHINGTON BLVD,CRESCENT CITY,95531,08,Del Norte,Not Applicable,,Open,2024-09-25,Home Health Agency/Hospice,Hospice,41.77236000,-124.19280500
406080891,,SUTTER COAST HOME CARE - OREGON BRANCH,010000265,Home Health Agency,555 5TH ST.,BROOKINGS,97415,08,Del Norte,Not Applicable,,Open,2018-10-31,Home Health Agency/Hospice,Home Health Agency,42.05592980,-124.28838610
406084002,,SUTTER COAST HOME CARE,010000265,Home Health Agency,785 E WASHINGTON BLVD,CRESCENT CITY,95531,08,Del Norte,Not Applicable,,Open,2014-11-01,Home Health Agency/Hospice,Home Health Agency,41.77236000,-124.19280500
406090021,,"PARKER HOME HEALTHCARE, INC.",550010025,Home Health Agency,3108 PONTE MORINO DR,CAMERON PARK,95682,09,El Dorado,Not Applicable,,Open,2025-11-20,Home Health Agency/Hospice,Home Health Agency,38.66327590,-120.96719650
406090022,,"GEM HOME HEALTHCARE, INC.",550009696,Home Health Agency,5465 MERCHANT CIR,PLACERVILLE,95667,09,El Dorado,Not Applicable,,Open,2025-08-10,Home Health Agency/Hospice,Home Health Agency,38.67609870,-120.87914660
406092234,,BARTON HEALTHCARE SYSTEM HOME HEALTH,100000174,Home Health Agency,2092 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,96150,09,El Dorado,Not Applicable,,Open,1980-02-23,Home Health Agency/Hospice,Home Health Agency,38.91496500,-120.00117340
406092242,,MARSHALL HOME CARE,100000180,Home Health Agency,681 MAIN ST,PLACERVILLE,95667,09,El Dorado,Not Applicable,,Open,1979-04-23,Home Health Agency/Hospice,Home Health Agency,38.73009650,-120.79290690
406093967,,FIRST CALL HOSPICE SOUTH,550006982,Hospice,4993 GOLDEN FOOTHILL PKWY,EL DORADO HILLS,95762,09,El Dorado,Not Applicable,,Open,2021-10-13,Home Health Agency/Hospice,Hospice,38.63820950,-121.06911700
406094025,,SNOWLINE HOSPICE OF EL DORADO CO. - HOSPICE,100000610,Hospice,6520 PLEASANT VALLEY RD,DIAMOND SPRINGS,95619,09,El Dorado,Not Applicable,,Open,2007-06-01,Home Health Agency/Hospice,Hospice,38.68340950,-120.83427400
406100011,,COMMUNITY HOME CARE,040000008,Home Health Agency,1630 E SHAW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2016-02-25,Home Health Agency/Hospice,Home Health Agency,36.80977050,-119.75694860
406100020,,CENTRAL VALLEY HOME HEALTH CARE INC,550008829,Home Health Agency,1221 VAN NESS AVE,FRESNO,93721,10,Fresno,Not Applicable,,Open,2023-11-27,Home Health Agency/Hospice,Home Health Agency,36.73691510,-119.79187980
406100021,,CORNERSTONE HOME HEALTH INC,550008823,Home Health Agency,4665 E HEDGES AVE,FRESNO,93703,10,Fresno,Not Applicable,,Open,2023-11-18,Home Health Agency/Hospice,Home Health Agency,36.76002280,-119.74214850
406100022,,GOLDEN LEAF HOME HEALTH INC,550008830,Home Health Agency,1221 VAN NESS AVE,FRESNO,93721,10,Fresno,Not Applicable,,Open,2023-11-27,Home Health Agency/Hospice,Home Health Agency,36.73691510,-119.79187980
406100023,,BLOSSOMING HOME HEALTH CARE,550008719,Home Health Agency,4045 N FRESNO ST,FRESNO,93726,10,Fresno,Not Applicable,,Open,2023-08-04,Home Health Agency/Hospice,Home Health Agency,36.79118150,-119.78183070
406100024,,GENTLE CARE HOMEHEALTH,550008142,Home Health Agency,5100 N 6TH ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2023-09-01,Home Health Agency/Hospice,Home Health Agency,36.81107030,-119.76116460
406100025,,MOUNTAIN VALLEY HEALTHCARE LLC,550009041,Home Health Agency,5816 E SHIELDS AVE,FRESNO,93727,10,Fresno,Not Applicable,,Open,2024-03-14,Home Health Agency/Hospice,Home Health Agency,36.77890740,-119.69087960
406100026,,"BLESSED HANDS HOSPICE, INC.",550007394,Hospice,4045 N FRESNO ST,FRESNO,93726,10,Fresno,Not Applicable,,Open,2023-12-01,Home Health Agency/Hospice,Hospice,36.79118150,-119.78183070
406100027,,"GRANITE RIDGE HOME HEALTH NURSING CARE, INC.",550004692,Home Health Agency,1060 FULTON ST,FRESNO,93721,10,Fresno,Not Applicable,,Open,2024-04-25,Home Health Agency/Hospice,Home Health Agency,36.73492040,-119.79059830
406100028,,K & M HOME HEALTH SERVICES INC,550009284,Home Health Agency,4271 W JENNIFER AVE,FRESNO,93722,10,Fresno,Not Applicable,,Open,2024-07-31,Home Health Agency/Hospice,Home Health Agency,36.80828430,-119.87460220
406100029,,NAVITAS HOME HEALTH CARE,550009426,Home Health Agency,5067 N MARIPOSA ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2024-10-04,Home Health Agency/Hospice,Home Health Agency,36.80970460,-119.77947190
406100030,,"CARE TOUCH HEALTHCARE, INC.",550009343,Home Health Agency,516 VILLA AVE,CLOVIS,93612,10,Fresno,Not Applicable,,Open,2024-09-05,Home Health Agency/Hospice,Home Health Agency,36.82420500,-119.71398710
406100031,,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,550009326,Hospice,7485 N PALM AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2024-08-15,Home Health Agency/Hospice,Hospice,36.84601760,-119.80933070
406100032,,"DAY LIGHT HEALTHCARE, INC.",550009476,Home Health Agency,4747 N 1ST ST,FRESNO,93726,10,Fresno,Not Applicable,,Open,2024-10-18,Home Health Agency/Hospice,Home Health Agency,36.80363460,-119.77371280
406100033,,"RISING HOME HEALTH CARE, INC.",550009511,Home Health Agency,125 E BARSTOW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2024-11-15,Home Health Agency/Hospice,Home Health Agency,36.81554360,-119.78716420
406100034,,"VISITING NURSES HEALTHCARE, INC.",550009513,Home Health Agency,371 E BULLARED AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2024-11-18,Home Health Agency/Hospice,Home Health Agency,36.82275040,-119.78204180
406100035,,FAITHFUL HOME HEALTH SERVICES,550009753,Home Health Agency,4045 N FRESNO ST,FRESNO,93726,10,Fresno,Not Applicable,,Open,2025-04-03,Home Health Agency/Hospice,Home Health Agency,36.79118150,-119.78183070
406100036,,MAGNOLIA HEALTH SYSTEM LLC,550009884,Home Health Agency,1130 E SHAW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2025-07-02,Home Health Agency/Hospice,Home Health Agency,36.80873780,-119.76935510
406100037,,MAGNOLIA HEALTH SYSTEM LLC,550009680,Hospice,1130 E SHAW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2025-08-26,Home Health Agency/Hospice,Hospice,36.80873780,-119.76935510
406100038,,"NAVEN HEALTH, INC.",550009905,Home Health Agency,285 W SHAW AVE,FRESNO,93704,10,Fresno,Not Applicable,,Open,2025-07-22,Home Health Agency/Hospice,Home Health Agency,36.80826220,-119.79703250
406100039,,"J&P HEALTH, LLC",550009838,Home Health Agency,6073 N FRESNO ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2025-05-23,Home Health Agency/Hospice,Home Health Agency,36.82399950,-119.78164300
406100040,,EVERMORE HOSPICE INC,550009921,Hospice,265 E RIVER PARK CIR,FRESNO,93720,10,Fresno,Not Applicable,,Open,2025-08-07,Home Health Agency/Hospice,Hospice,36.85487380,-119.78503520
406100047,,INTERIM HEALTHCARE OF THE CENTRAL VALLEY,040000033,Home Health Agency,1843 E FIR AVE,FRESNO,93720,10,Fresno,Not Applicable,,Open,1983-10-18,Home Health Agency/Hospice,Home Health Agency,36.83831470,-119.74926100
406100848,,AVEANNA HEALTHCARE,550004224,Home Health Agency,5250 N PALM AVE,FRESNO,93704,10,Fresno,Not Applicable,,Open,2018-03-13,Home Health Agency/Hospice,Home Health Agency,36.81291550,-119.80656650
406100908,,SAINT AGNES HOME HEALTH AND HOSPICE,040000174,Home Health Agency,6729 N WILLOW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2010-06-05,Home Health Agency/Hospice,Home Health Agency,36.83409450,-119.73132040
406101285,,"SENIOR BRIDGE HOME HEALTH CARE, INC.",550004277,Home Health Agency,155 E SHAW AVE,FRESNO,93710,10,Fresno,Not Applicable,,Open,2022-05-17,Home Health Agency/Hospice,Home Health Agency,36.80799390,-119.78674290
406101288,,ARDENT HOME HEALTH & PALLIATIVE CARE,550004263,Home Health Agency,2040 N WINERY AVE,FRESNO,93703,10,Fresno,Not Applicable,,Open,2018-04-30,Home Health Agency/Hospice,Home Health Agency,36.76911200,-119.73118710
406101318,,HOSPICE OF THE VALLEY,550004350,Hospice,5100 N 6 TH ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2018-08-06,Home Health Agency/Hospice,Hospice,36.81107030,-119.76116460
406101598,,"VALLEY REGIONAL HOSPICE, INC.",550004356,Hospice,6311 N FRESNO ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2019-02-26,Home Health Agency/Hospice,Hospice,36.82866400,-119.78200320
406101701,,FRESNO HOSPICE,550006777,Hospice,6435 N PALM AVE,FRESNO,93704,10,Fresno,Not Applicable,,Open,2021-09-07,Home Health Agency/Hospice,Hospice,36.83030570,-119.80934090
406101756,,ATHENA HOSPICE,550004734,Hospice,7636 N INGRAM AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-06-04,Home Health Agency/Hospice,Hospice,36.84912290,-119.80149760
406101799,,"COMPASSIONATE CARE HOSPICE CENTRAL CALIFORNIA, LLC",550004768,Hospice,7545 N DEL MAR AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-07-02,Home Health Agency/Hospice,Hospice,36.84670140,-119.79634910
406101927,,"LENITY HOSPICE, LLC",550004951,Hospice,4920 E YALE AVE,FRESNO,93727,10,Fresno,Not Applicable,,Open,2021-12-02,Home Health Agency/Hospice,Hospice,36.76988690,-119.72995800
406102100,,"A PLUS HOME HEALTH, INC.",550005178,Home Health Agency,3455 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-12-18,Home Health Agency/Hospice,Home Health Agency,36.80539180,-119.85490490
406102417,,HEAL HOME HEALTH INC.,550005295,Home Health Agency,1041 E SHIELDS AVE,FRESNO,93704,10,Fresno,Not Applicable,,Open,2020-01-07,Home Health Agency/Hospice,Home Health Agency,36.77975560,-119.79762470
406102519,,ATHENA HOME HEALTH CARE,550005496,Home Health Agency,7636 N INGRAM AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2020-05-15,Home Health Agency/Hospice,Home Health Agency,36.84912290,-119.80149760
406102686,,DIGNITY HOME HEALTH CARE,550005618,Home Health Agency,1589 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2020-07-16,Home Health Agency/Hospice,Home Health Agency,36.80804640,-119.82151340
406102939,,"ANGE'S BEST HOSPICE CARE, INC.",550005788,Hospice,5070 N 6TH ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2020-10-15,Home Health Agency/Hospice,Hospice,36.81034420,-119.76155020
406102992,,"GOLDEN BIRD HOME HEALTH CARE, INC",550005865,Home Health Agency,464 N ROGERS AVE,COLVIS,93611,10,Fresno,Not Applicable,,Open,2020-11-25,Home Health Agency/Hospice,Home Health Agency,36.83960450,-119.70267150
406103111,,WELLPOINTE HOME HEALTH,550005977,Home Health Agency,7086 N MAPLE AVE,FRESNO,93720,10,Fresno,Not Applicable,,Open,2021-09-15,Home Health Agency/Hospice,Home Health Agency,36.83900270,-119.74428680
406103154,,BLOSSOM HOME HEALTH,550006188,Home Health Agency,1500 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2021-04-12,Home Health Agency/Hospice,Home Health Agency,36.80865560,-119.82030930
406104009,,INHOME HEALTHCARE SERVICES,040000006,Home Health Agency,5105 E. DAKOTA AVE,FRESNO,93727,10,Fresno,Not Applicable,,Open,2018-04-04,Home Health Agency/Hospice,Home Health Agency,36.78741170,-119.72296270
406104020,,"MAXIM HEALTHCARE SERVICES, INC.",040000267,Home Health Agency,6051 N FRESNO ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2015-10-09,Home Health Agency/Hospice,Home Health Agency,36.82390680,-119.78281900
406104079,,VALLEY CHILDREN'S HOME HEALTH,040000416,Home Health Agency,5085 E MCKINLEY AVE,FRESNO,93727,10,Fresno,Not Applicable,,Open,2018-06-18,Home Health Agency/Hospice,Home Health Agency,36.76570260,-119.72429460
406104084,,FOCUS HEALTH,040000426,Home Health Agency,377 W FALLBROOK AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2012-12-12,Home Health Agency/Hospice,Home Health Agency,36.84892950,-119.79902800
406104087,,HINDS HOSPICE - FRESNO,100000749,Hospice,2490 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,1996-02-22,Home Health Agency/Hospice,Hospice,36.80892790,-119.83712420
406104484,,KURE HOME HEALTH,550005863,Home Health Agency,1050 SHAW AVE,CLOVIS,93612,10,Fresno,Not Applicable,,Open,2021-05-02,Home Health Agency/Hospice,Home Health Agency,36.80781210,-119.69278280
406104749,,"SEQUOIA HOSPICE, INC",550006028,Hospice,55 SHAW AVE,CLOVIS,93612,10,Fresno,Not Applicable,,Open,2021-01-27,Home Health Agency/Hospice,Hospice,36.80985070,-119.70850160
406105030,,"ST. MARY'S HOME HEALTH SERVICES, INC.",040000544,Home Health Agency,3180 E SHIELDS AVE,FRESNO,93726,10,Fresno,Not Applicable,,Open,2009-07-01,Home Health Agency/Hospice,Home Health Agency,36.77920940,-119.77081060
406105052,,AVANCE HOME HEALTH INC.,040000412,Home Health Agency,2110 N WINERY AVE,FRESNO,93703,10,Fresno,Not Applicable,,Open,2025-12-04,Home Health Agency/Hospice,Home Health Agency,36.76935930,-119.73122300
406105055,,"COMPASSIONATE CARE HOME HEALTH AGENCY, LLC",040000541,Home Health Agency,7545 N DEL MAR AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2007-04-16,Home Health Agency/Hospice,Home Health Agency,36.84670140,-119.79634910
406105059,,ASERACARE HOSPICE - FRESNO,550000603,Hospice,545 E ALLUVIAL AVE,FRESNO,93720,10,Fresno,Not Applicable,,Open,2021-11-05,Home Health Agency/Hospice,Hospice,36.84431330,-119.77616750
406105062,,OPTIMAL HOSPICE CARE - FRESNO - PARENT,100000782,Hospice,2787 W BULLARD AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2010-09-28,Home Health Agency/Hospice,Hospice,36.82236170,-119.84388520
406105066,,HEALTHCARE CALIFORNIA - PARENT,550000020,Home Health Agency,6327 N FRESNO ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2020-07-09,Home Health Agency/Hospice,Home Health Agency,36.82876490,-119.78318420
406105071,,BRIGHT HORIZON HOSPICE SERVICES,550001162,Hospice,3649 W BEECHWOOD AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2017-11-26,Home Health Agency/Hospice,Hospice,36.83759320,-119.85901010
406105077,,VALLEY HOME HEALTH,550001358,Home Health Agency,2511 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2016-05-12,Home Health Agency/Hospice,Home Health Agency,36.80636190,-119.83688880
406105082,,"FRESNO YOSEMITE HEALTH CARE, INC.",550001653,Home Health Agency,3100 WILLOW AVE,CLOVIS,93612,10,Fresno,Not Applicable,,Open,2020-11-16,Home Health Agency/Hospice,Home Health Agency,36.79574090,-119.72862930
406105084,,THERAPEUTIC HOME HEALTHCARE,550001755,Home Health Agency,2440 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2023-11-02,Home Health Agency/Hospice,Home Health Agency,36.80886170,-119.83626400
406105085,,"SEQUOIA HOME HEALTH, INC.",550001622,Home Health Agency,55 SHAW AVE,CLOVIS,93612,10,Fresno,Not Applicable,,Open,2021-11-15,Home Health Agency/Hospice,Home Health Agency,36.80983300,-119.70851520
406105087,,SAN LORENZO HOME HEALTH,550001857,Home Health Agency,4021 N FRESNO ST,FRESNO,93726,10,Fresno,Not Applicable,,Open,2012-03-07,Home Health Agency/Hospice,Home Health Agency,36.79060410,-119.78272090
406105096,,"OPTUM WOMEN'S AND CHILDREN'S HEALTH, LLC",220000459,Home Health Agency,7067 N MARIPOSA ST,FRESNO,93720,10,Fresno,Not Applicable,,Open,2019-03-08,Home Health Agency/Hospice,Home Health Agency,36.83893010,-119.77963170
406105097,,PASSOVER HOSPICE,550007608,Hospice,1312 E OLIVE AVE,FRESNO,93728,10,Fresno,Not Applicable,,Open,2021-12-21,Home Health Agency/Hospice,Hospice,36.75746590,-119.79529040
406105105,,"VALLEY REGIONAL HOME HEALTH, INC.",550002633,Home Health Agency,6311 N. FRESNO ST.,FRESNO,93710,10,Fresno,Not Applicable,,Open,2018-12-19,Home Health Agency/Hospice,Home Health Agency,36.82866400,-119.78200320
406105107,,"ST. MARY'S HOSPICE SERVICES, INC.",550002711,Hospice,3180 E SHIELDS AVE,FRESNO,93726,10,Fresno,Not Applicable,,Open,2014-06-06,Home Health Agency/Hospice,Hospice,36.77920940,-119.77081060
406105110,,"MIJI CARE OF FRESNO, INC.",550002697,Home Health Agency,3433 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2022-06-03,Home Health Agency/Hospice,Home Health Agency,36.80625530,-119.85413690
406105114,,ARDENT HOSPICE & PALLIATIVE CARE OF FRESNO,550002795,Hospice,2040 N WINERY AVE,FRESNO,93703,10,Fresno,Not Applicable,,Open,2016-02-01,Home Health Agency/Hospice,Hospice,36.76911200,-119.73118710
406105123,,"HORIZON HOME CARE, LLC",550003100,Home Health Agency,255 W FALLBROOK AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-03-05,Home Health Agency/Hospice,Home Health Agency,36.84915780,-119.79620630
