,TRACT,TRACTFIPS,SOVI_SCORE,NRI_ID
2597,402403,6037402403,80.80999756,T06037402403
2598,402404,6037402404,7.690000057,T06037402404
2599,402405,6037402405,72.01000214,T06037402405
2600,402406,6037402406,79.76999664,T06037402406
2601,402501,6037402501,98.76999664,T06037402501
2602,402503,6037402503,89.23000336,T06037402503
2603,402504,6037402504,92.94999695,T06037402504
2604,402601,6037402601,98.07998657,T06037402601
2605,402602,6037402602,66.18000031,T06037402602
2606,402702,6037402702,99.66999817,T06037402702
2607,402703,6037402703,85.68998718,T06037402703
2608,402705,6037402705,60.04000092,T06037402705
2609,402706,6037402706,80.11000061,T06037402706
2610,402801,6037402801,92.98999786,T06037402801
2611,402803,6037402803,76.13999939,T06037402803
2612,402804,6037402804,95.74001312,T06037402804
2613,402902,6037402902,93.54000092,T06037402902
2614,402903,6037402903,85.68000031,T06037402903
2615,402904,6037402904,65.12000275,T06037402904
2616,403000,6037403000,87.22000122,T06037403000
2617,403305,6037403305,25.31999969,T06037403305
2618,403316,6037403316,52.72999954,T06037403316
2619,403317,6037403317,35.52000046,T06037403317
2620,403318,6037403318,43.65999985,T06037403318
2621,403319,6037403319,57.06000137,T06037403319
2622,403320,6037403320,17.56999969,T06037403320
2623,403321,6037403321,72.64998627,T06037403321
2624,403323,6037403323,48.54999924,T06037403323
2625,403324,6037403324,53.31000137,T06037403324
2626,403325,6037403325,26.04000092,T06037403325
2627,403326,6037403326,57.54999924,T06037403326
2628,403327,6037403327,29.59000015,T06037403327
2629,403328,6037403328,72.02999878,T06037403328
2630,403401,6037403401,47.04999924,T06037403401
2631,403402,6037403402,50.00999832,T06037403402
2632,403403,6037403403,35.45999908,T06037403403
2633,403404,6037403404,46.29999924,T06037403404
2634,403407,6037403407,7.820000172,T06037403407
2635,403408,6037403408,28.07999992,T06037403408
2636,403409,6037403409,59.06999969,T06037403409
2637,403500,6037403500,41.79999924,T06037403500
2638,403601,6037403601,70.97000122,T06037403601
2639,403702,6037403702,17.79000092,T06037403702
2640,403703,6037403703,78.23000336,T06037403703
2641,403721,6037403721,93.69000244,T06037403721
2642,403722,6037403722,81.94000244,T06037403722
2643,403801,6037403801,73.47000122,T06037403801
2644,403802,6037403802,85.08999634,T06037403802
2645,403901,6037403901,67.58999634,T06037403901
2646,403902,6037403902,79.23000336,T06037403902
2647,404000,6037404000,72.08000183,T06037404000
2648,404100,6037404100,86,T06037404100
2649,404201,6037404201,82.45999908,T06037404201
2650,404203,6037404203,74.34999847,T06037404203
2651,404301,6037404301,90.72000122,T06037404301
2652,404302,6037404302,58.54000092,T06037404302
2653,404401,6037404401,64.15000153,T06037404401
2654,404402,6037404402,67.95999908,T06037404402
2655,404501,6037404501,75.45999908,T06037404501
2656,404503,6037404503,87.5,T06037404503
2657,404504,6037404504,95.26999664,T06037404504
2658,404600,6037404600,71.72000122,T06037404600
2659,404701,6037404701,80.19999695,T06037404701
2660,404702,6037404702,79.93000031,T06037404702
2661,404703,6037404703,87.20999908,T06037404703
2662,404804,6037404804,81.23000336,T06037404804
2663,404805,6037404805,77.61000061,T06037404805
2664,404806,6037404806,96.68000031,T06037404806
2665,404901,6037404901,60.20000076,T06037404901
2666,404902,6037404902,68.41000366,T06037404902
2667,404903,6037404903,57.38999939,T06037404903
2668,405001,6037405001,80.18000031,T06037405001
2669,405002,6037405002,66.05999756,T06037405002
2670,405101,6037405101,75.29000092,T06037405101
2671,405102,6037405102,94.25,T06037405102
2672,405201,6037405201,77.72000122,T06037405201
2673,405202,6037405202,85.55000305,T06037405202
2674,405203,6037405203,80.25,T06037405203
2675,405301,6037405301,89.79000092,T06037405301
2676,405302,6037405302,72.16999817,T06037405302
2677,405400,6037405400,26.32999992,T06037405400
2678,405500,6037405500,75.08000183,T06037405500
2679,405600,6037405600,57.54000092,T06037405600
2680,405701,6037405701,59.09000015,T06037405701
2681,405702,6037405702,76.44000244,T06037405702
2682,405800,6037405800,63.58000183,T06037405800
2683,405900,6037405900,91.81999969,T06037405900
2684,406000,6037406000,72.63999939,T06037406000
2685,406101,6037406101,61.09000015,T06037406101
2686,406103,6037406103,93.12999725,T06037406103
2687,406201,6037406201,98.68998718,T06037406201
2688,406300,6037406300,66.80000305,T06037406300
2689,406413,6037406413,67.23999786,T06037406413
2690,406500,6037406500,62.72999954,T06037406500
2691,406601,6037406601,58.52000046,T06037406601
2692,406602,6037406602,83.48000336,T06037406602
2693,406701,6037406701,66.36000061,T06037406701
2694,406702,6037406702,82.84999847,T06037406702
2695,406801,6037406801,62.81000137,T06037406801
2696,406903,6037406903,75.44999695,T06037406903
2697,407001,6037407001,84.44000244,T06037407001
2698,407002,6037407002,72.20999908,T06037407002
2699,407101,6037407101,82.04000092,T06037407101
2700,407102,6037407102,84.65000153,T06037407102
2701,407201,6037407201,82.47000122,T06037407201
2702,407202,6037407202,66.30999756,T06037407202
2703,407301,6037407301,62.18999863,T06037407301
2704,407302,6037407302,66.04000092,T06037407302
2705,407400,6037407400,30.20999908,T06037407400
2706,407501,6037407501,70.30000305,T06037407501
2707,407502,6037407502,42.06999969,T06037407502
2708,407601,6037407601,89.09999847,T06037407601
2709,407602,6037407602,74.61000061,T06037407602
2710,407701,6037407701,89.25,T06037407701
2711,407702,6037407702,58.74000168,T06037407702
2712,407801,6037407801,57.68000031,T06037407801
2713,407802,6037407802,47.56000137,T06037407802
2714,407901,6037407901,53.77999878,T06037407901
2715,407902,6037407902,47.09000015,T06037407902
2716,408003,6037408003,65.83000183,T06037408003
2717,408004,6037408004,36.70000076,T06037408004
2718,408005,6037408005,59.95999908,T06037408005
2719,408006,6037408006,68.48999786,T06037408006
2720,408133,6037408133,80.66999817,T06037408133
2721,408134,6037408134,48.43000031,T06037408134
2722,408135,6037408135,50.93000031,T06037408135
2723,408136,6037408136,62.31999969,T06037408136
2724,408137,6037408137,70.79000092,T06037408137
2725,408138,6037408138,84.01999664,T06037408138
2726,408139,6037408139,54.5,T06037408139
2727,408140,6037408140,85.51999664,T06037408140
2728,408141,6037408141,75.33000183,T06037408141
2729,408212,6037408212,84.58000183,T06037408212
2730,408213,6037408213,82.41999817,T06037408213
2731,408301,6037408301,77.12000275,T06037408301
2732,408302,6037408302,52.63999939,T06037408302
2733,408303,6037408303,50.81999969,T06037408303
2734,408401,6037408401,70.06999969,T06037408401
2735,408402,6037408402,61.59999847,T06037408402
2736,408503,6037408503,12.18999958,T06037408503
2737,408504,6037408504,72.45999908,T06037408504
2738,408505,6037408505,52.63999939,T06037408505
2739,408623,6037408623,54.13999939,T06037408623
2740,408624,6037408624,41.36999893,T06037408624
2741,408625,6037408625,28.79000092,T06037408625
2742,408626,6037408626,72.80000305,T06037408626
2743,408627,6037408627,23.75,T06037408627
2744,408628,6037408628,78.66999817,T06037408628
2745,408629,6037408629,40.93999863,T06037408629
2746,408631,6037408631,48.90999985,T06037408631
2747,408703,6037408703,18.89999962,T06037408703
2748,408705,6037408705,85.25,T06037408705
2749,408707,6037408707,32.29000092,T06037408707
2750,408722,6037408722,41.04000092,T06037408722
2751,408724,6037408724,88.18000031,T06037408724
2752,408725,6037408725,86.15000153,T06037408725
2753,408800,6037408800,94.91000366,T06037408800
2754,408900,6037408900,81.09999847,T06037408900
2755,409000,6037409000,89.58999634,T06037409000
2756,409100,6037409100,70.33000183,T06037409100
2757,430003,6037430003,22.27000046,T06037430003
2758,430004,6037430004,76.63999939,T06037430004
2759,430005,6037430005,54.88000107,T06037430005
2760,430101,6037430101,96.37999725,T06037430101
2761,430102,6037430102,81.08999634,T06037430102
2762,430200,6037430200,44.68999863,T06037430200
2763,430301,6037430301,14.64000034,T06037430301
2764,430302,6037430302,39.83000183,T06037430302
2765,430400,6037430400,15.89000034,T06037430400
2766,430501,6037430501,8.680000305,T06037430501
2767,430502,6037430502,34.31999969,T06037430502
2768,430600,6037430600,23.25,T06037430600
2769,430701,6037430701,62.75,T06037430701
2770,430721,6037430721,83,T06037430721
2771,430723,6037430723,57.93999863,T06037430723
2772,430724,6037430724,71.81999969,T06037430724
2773,430801,6037430801,51.70999908,T06037430801
2774,430802,6037430802,36.02000046,T06037430802
2775,430803,6037430803,35.04999924,T06037430803
2776,430901,6037430901,77.33000183,T06037430901
2777,430902,6037430902,64.73000336,T06037430902
2778,431002,6037431002,71.80000305,T06037431002
2779,431003,6037431003,56.88000107,T06037431003
2780,431004,6037431004,65.34999847,T06037431004
2781,431100,6037431100,68.29000092,T06037431100
2782,431200,6037431200,83.69000244,T06037431200
2783,431300,6037431300,22.22999954,T06037431300
2784,431400,6037431400,82.76000214,T06037431400
2785,431501,6037431501,87.26000214,T06037431501
2786,431502,6037431502,72.91999817,T06037431502
2787,431600,6037431600,65.87000275,T06037431600
2788,431701,6037431701,40.00999832,T06037431701
2789,431800,6037431800,76.88999939,T06037431800
2790,431900,6037431900,55.65000153,T06037431900
2791,432001,6037432001,74.19999695,T06037432001
2792,432002,6037432002,76.20999908,T06037432002
2793,432101,6037432101,48.77000046,T06037432101
2794,432102,6037432102,61.54999924,T06037432102
2795,432201,6037432201,76.73000336,T06037432201
2796,432202,6037432202,76.76000214,T06037432202
2797,432300,6037432300,84.87000275,T06037432300
2798,432401,6037432401,91.73000336,T06037432401
2799,432402,6037432402,94.22000122,T06037432402
2800,432501,6037432501,90.06999969,T06037432501
2801,432502,6037432502,40.41999817,T06037432502
2802,432601,6037432601,75.72000122,T06037432601
2803,432602,6037432602,70.88999939,T06037432602
2804,432700,6037432700,94.54000092,T06037432700
2805,432801,6037432801,94.80000305,T06037432801
2806,432802,6037432802,97.62999725,T06037432802
2807,432901,6037432901,71.01999664,T06037432901
2808,432902,6037432902,74.40000153,T06037432902
2809,433103,6037433103,91.62000275,T06037433103
2810,433200,6037433200,97.48000336,T06037433200
2811,433302,6037433302,75.66000366,T06037433302
2812,433304,6037433304,96.05000305,T06037433304
2813,433305,6037433305,98.52999878,T06037433305
2814,433306,6037433306,85.34999847,T06037433306
2815,433307,6037433307,86.12999725,T06037433307
2816,433402,6037433402,88.72000122,T06037433402
2817,433403,6037433403,95.06001282,T06037433403
2818,433505,6037433505,94.08000183,T06037433505
2819,433506,6037433506,97.12000275,T06037433506
2820,433601,6037433601,80.51999664,T06037433601
2821,433602,6037433602,83.44999695,T06037433602
2822,433803,6037433803,72.13999939,T06037433803
2823,433804,6037433804,94.52999878,T06037433804
2824,433901,6037433901,98.50998688,T06037433901
2825,433903,6037433903,89.05000305,T06037433903
2826,434001,6037434001,87.12999725,T06037434001
2827,434003,6037434003,92.20999908,T06037434003
2828,434004,6037434004,69.51000214,T06037434004
2829,434100,6037434100,93.95999908,T06037434100
2830,460001,6037460001,3.25,T06037460001
2831,460002,6037460002,41.34999847,T06037460002
2832,460101,6037460101,25.70999908,T06037460101
2833,460200,6037460200,73.07998657,T06037460200
2834,460301,6037460301,36.68000031,T06037460301
2835,460302,6037460302,72.36000061,T06037460302
2836,460401,6037460401,45.65999985,T06037460401
2837,460501,6037460501,11.10999966,T06037460501
2838,460502,6037460502,5.889999866,T06037460502
2839,460601,6037460601,13.47999954,T06037460601
2840,460700,6037460700,11.86999989,T06037460700
2841,460800,6037460800,2.140000105,T06037460800
2842,460900,6037460900,78.44999695,T06037460900
2843,461000,6037461000,85.52999878,T06037461000
2844,461100,6037461100,60.18000031,T06037461100
2845,461200,6037461200,27.87000084,T06037461200
2846,461300,6037461300,59.45000076,T06037461300
2847,461400,6037461400,79.14998627,T06037461400
2848,461501,6037461501,85,T06037461501
2849,461502,6037461502,96.15000153,T06037461502
2850,461600,6037461600,86.47000122,T06037461600
2851,461700,6037461700,24.27000046,T06037461700
2852,461901,6037461901,87.06999969,T06037461901
2853,461902,6037461902,74.59999847,T06037461902
2854,462001,6037462001,87.75,T06037462001
2855,462002,6037462002,93.84999847,T06037462002
2856,462100,6037462100,89.58000183,T06037462100
2857,462201,6037462201,90.97000122,T06037462201
2858,462202,6037462202,62.75,T06037462202
2859,462301,6037462301,91.30000305,T06037462301
2860,462302,6037462302,68.88999939,T06037462302
2861,462400,6037462400,50.15000153,T06037462400
2862,462500,6037462500,43.43999863,T06037462500
2863,462600,6037462600,41.04999924,T06037462600
2864,462700,6037462700,66.28999329,T06037462700
2865,462800,6037462800,35.5,T06037462800
2866,462900,6037462900,33.68999863,T06037462900
2867,463000,6037463000,26.04000092,T06037463000
2868,463103,6037463103,52.47000122,T06037463103
2869,463200,6037463200,45.22999954,T06037463200
2870,463300,6037463300,36.15999985,T06037463300
2871,463400,6037463400,32.65999985,T06037463400
2872,463500,6037463500,41.27999878,T06037463500
2873,463601,6037463601,55.02999878,T06037463601
2874,463602,6037463602,54.74000168,T06037463602
2875,463700,6037463700,25.80999947,T06037463700
2876,463800,6037463800,16.5,T06037463800
2877,463900,6037463900,46.52999878,T06037463900
2878,464000,6037464000,27.30999947,T06037464000
2879,464101,6037464101,4.550000191,T06037464101
2880,464102,6037464102,42.45999908,T06037464102
2881,464200,6037464200,30.20999908,T06037464200
2882,480002,6037480002,55.72000122,T06037480002
2883,480011,6037480011,77.29000092,T06037480011
2884,480012,6037480012,35.33000183,T06037480012
2885,480101,6037480101,65.66000366,T06037480101
2886,480102,6037480102,54.79999924,T06037480102
2887,480201,6037480201,29.34000015,T06037480201
2888,480202,6037480202,20.12999916,T06037480202
2889,480302,6037480302,67.84999847,T06037480302
2890,480303,6037480303,74.18000031,T06037480303
2891,480304,6037480304,82.19999695,T06037480304
2892,480400,6037480400,58.29999924,T06037480400
2893,480500,6037480500,18.92000008,T06037480500
2894,480601,6037480601,42.72999954,T06037480601
2895,480602,6037480602,42.20999908,T06037480602
2896,480702,6037480702,19.87000084,T06037480702
2897,480703,6037480703,32.25,T06037480703
2898,480704,6037480704,37.54000092,T06037480704
2899,480802,6037480802,63.29999924,T06037480802
2900,480803,6037480803,75.37999725,T06037480803
2901,480804,6037480804,67.54000092,T06037480804
2902,480901,6037480901,82.41999817,T06037480901
2903,480902,6037480902,87.81999969,T06037480902
2904,480903,6037480903,70.47000122,T06037480903
2905,481001,6037481001,91.70999908,T06037481001
2906,481002,6037481002,66.66999817,T06037481002
2907,481101,6037481101,85.88999939,T06037481101
2908,481102,6037481102,81.26999664,T06037481102
2909,481103,6037481103,77.98999786,T06037481103
2910,481201,6037481201,72.39998627,T06037481201
2911,481203,6037481203,74.58000183,T06037481203
2912,481300,6037481300,71.40000153,T06037481300
2913,481401,6037481401,78.72000122,T06037481401
2914,481403,6037481403,74.13999939,T06037481403
2915,481404,6037481404,61.34999847,T06037481404
2916,481500,6037481500,71.03000641,T06037481500
2917,481603,6037481603,74.62000275,T06037481603
2918,481604,6037481604,73.69999695,T06037481604
2919,481605,6037481605,58.56999969,T06037481605
2920,481606,6037481606,76.75,T06037481606
2921,481711,6037481711,92.90000153,T06037481711
2922,481712,6037481712,88.15000153,T06037481712
2923,481713,6037481713,59.93999863,T06037481713
2924,481714,6037481714,91.12000275,T06037481714
2925,481800,6037481800,50.54999924,T06037481800
2926,481901,6037481901,67.72000122,T06037481901
2927,481902,6037481902,70.27999878,T06037481902
2928,482001,6037482001,49.79000092,T06037482001
2929,482002,6037482002,87.16999817,T06037482002
2930,482101,6037482101,74.19000244,T06037482101
2931,482102,6037482102,53,T06037482102
2932,482201,6037482201,80.23999786,T06037482201
2933,482202,6037482202,85.66999817,T06037482202
2934,482301,6037482301,87.51999664,T06037482301
2935,482303,6037482303,79.81999969,T06037482303
2936,482304,6037482304,98.69999695,T06037482304
2937,482401,6037482401,74.48999786,T06037482401
2938,482403,6037482403,65.31999969,T06037482403
2939,482404,6037482404,55.54999924,T06037482404
2940,482502,6037482502,77.06001282,T06037482502
2941,482503,6037482503,53.59000015,T06037482503
2942,482521,6037482521,79.91000366,T06037482521
2943,482522,6037482522,75.76999664,T06037482522
2944,482600,6037482600,67.81999969,T06037482600
2945,482701,6037482701,71.23000336,T06037482701
2946,482702,6037482702,53.47000122,T06037482702
2947,482801,6037482801,55.59999847,T06037482801
2948,500100,6037500100,23.02000046,T06037500100
2949,500202,6037500202,24.69000053,T06037500202
2950,500203,6037500203,25.80999947,T06037500203
2951,500204,6037500204,16.96999931,T06037500204
2952,500300,6037500300,13.18999958,T06037500300
2953,500402,6037500402,77.95999908,T06037500402
2954,500403,6037500403,49.61999893,T06037500403
2955,500404,6037500404,41.43999863,T06037500404
2956,500500,6037500500,66.06999969,T06037500500
2957,500600,6037500600,72.09999847,T06037500600
2958,500700,6037500700,74.55000305,T06037500700
2959,500800,6037500800,64.91000366,T06037500800
2960,500900,6037500900,96.88999939,T06037500900
2961,501001,6037501001,77.25,T06037501001
2962,501002,6037501002,43.11000061,T06037501002
2963,501200,6037501200,47.95999908,T06037501200
2964,501301,6037501301,29.29000092,T06037501301
2965,501302,6037501302,80.63999939,T06037501302
2966,501400,6037501400,73.19999695,T06037501400
2967,501501,6037501501,16.62999916,T06037501501
2968,501503,6037501503,62.33000183,T06037501503
2969,501504,6037501504,93.73000336,T06037501504
2970,501600,6037501600,64.87000275,T06037501600
2971,501700,6037501700,52.79000092,T06037501700
2972,501802,6037501802,61.16999817,T06037501802
2973,501803,6037501803,93.94999695,T06037501803
2974,501804,6037501804,82.70999908,T06037501804
2975,501900,6037501900,40.88000107,T06037501900
2976,502003,6037502003,72.79000092,T06037502003
2977,502004,6037502004,75.37999725,T06037502004
2978,502005,6037502005,83.76999664,T06037502005
2979,502100,6037502100,89.12000275,T06037502100
2980,502200,6037502200,78.12000275,T06037502200
2981,502303,6037502303,94.12999725,T06037502303
2982,502401,6037502401,93.12000275,T06037502401
2983,502402,6037502402,63.47999954,T06037502402
2984,502500,6037502500,84.41000366,T06037502500
2985,502602,6037502602,75.12999725,T06037502602
2986,502603,6037502603,39.74000168,T06037502603
2987,502604,6037502604,42.52000046,T06037502604
2988,502700,6037502700,74.27999878,T06037502700
2989,502801,6037502801,60.70999908,T06037502801
2990,502901,6037502901,43.56999969,T06037502901
2991,503000,6037503000,79.30000305,T06037503000
2992,503103,6037503103,84.36000061,T06037503103
2993,503104,6037503104,61.11999893,T06037503104
2994,503105,6037503105,84.73000336,T06037503105
2995,503106,6037503106,73.84999847,T06037503106
2996,503201,6037503201,50.40000153,T06037503201
2997,503202,6037503202,69.73999786,T06037503202
2998,503301,6037503301,12.81999969,T06037503301
2999,503302,6037503302,63.93999863,T06037503302
3000,503401,6037503401,72.43000031,T06037503401
3001,503402,6037503402,32.84999847,T06037503402
3002,503501,6037503501,77.20999908,T06037503501
3003,503502,6037503502,36.88999939,T06037503502
3004,503601,6037503601,45.93000031,T06037503601
3005,503602,6037503602,15.39000034,T06037503602
3006,503701,6037503701,68.26000214,T06037503701
3007,503702,6037503702,54.41999817,T06037503702
3008,503704,6037503704,69.36000061,T06037503704
3009,503705,6037503705,34.50999832,T06037503705
3010,503801,6037503801,41.20999908,T06037503801
3011,503802,6037503802,52.16999817,T06037503802
3012,503901,6037503901,43.45000076,T06037503901
3013,503902,6037503902,29.46999931,T06037503902
3014,504001,6037504001,50.38000107,T06037504001
3015,504002,6037504002,45.54999924,T06037504002
3016,504101,6037504101,93.47000122,T06037504101
3017,504200,6037504200,96.93000031,T06037504200
3018,530005,6037530005,51.66999817,T06037530005
3019,530006,6037530006,85.16999817,T06037530006
3020,530007,6037530007,76.40000153,T06037530007
3021,530101,6037530101,99.01000214,T06037530101
3022,530102,6037530102,97.23000336,T06037530102
3023,530202,6037530202,69.30000305,T06037530202
3024,530203,6037530203,83.36000061,T06037530203
3025,530204,6037530204,67.70999908,T06037530204
3026,530301,6037530301,84.43000031,T06037530301
3027,530302,6037530302,94.90000153,T06037530302
3028,530400,6037530400,92.40000153,T06037530400
3029,530500,6037530500,87.76999664,T06037530500
3030,530603,6037530603,80.58000183,T06037530603
3031,530700,6037530700,63.75999832,T06037530700
3032,530801,6037530801,78.77999878,T06037530801
3033,530802,6037530802,61.84000015,T06037530802
3034,530901,6037530901,84,T06037530901
3035,530902,6037530902,97.88999939,T06037530902
3036,531000,6037531000,77.69999695,T06037531000
3037,531101,6037531101,94.40000153,T06037531101
3038,531102,6037531102,91.54000092,T06037531102
3039,531201,6037531201,84.83999634,T06037531201
3040,531202,6037531202,86.91999817,T06037531202
3041,531301,6037531301,96.94000244,T06037531301
3042,531302,6037531302,91.48999786,T06037531302
3043,531502,6037531502,78.88999939,T06037531502
3044,531503,6037531503,73.87999725,T06037531503
3045,531504,6037531504,80.43000031,T06037531504
3046,531602,6037531602,89.01999664,T06037531602
3047,531603,6037531603,80.98000336,T06037531603
3048,531604,6037531604,85.20999908,T06037531604
3049,531701,6037531701,84.11000061,T06037531701
3050,531702,6037531702,88.81999969,T06037531702
3051,531800,6037531800,83.05000305,T06037531800
3052,531901,6037531901,85.30999756,T06037531901
3053,531902,6037531902,71.47000122,T06037531902
3054,532001,6037532001,93.27999878,T06037532001
3055,532002,6037532002,92.5,T06037532002
3056,532101,6037532101,92.58000183,T06037532101
3057,532102,6037532102,59.52999878,T06037532102
3058,532200,6037532200,89.94999695,T06037532200
3059,532302,6037532302,89.31999969,T06037532302
3060,532303,6037532303,86.73000336,T06037532303
3061,532304,6037532304,97.55000305,T06037532304
3062,532500,6037532500,87.93000031,T06037532500
3063,532605,6037532605,93.37999725,T06037532605
3064,532606,6037532606,95.99001312,T06037532606
3065,532607,6037532607,97.01999664,T06037532607
3066,532700,6037532700,79.88999939,T06037532700
3067,532800,6037532800,91.75,T06037532800
3068,532900,6037532900,94.05999756,T06037532900
3069,533001,6037533001,94.22000122,T06037533001
3070,533002,6037533002,79.83999634,T06037533002
3071,533103,6037533103,88.30000305,T06037533103
3072,533104,6037533104,98.86000061,T06037533104
3073,533105,6037533105,85.11000061,T06037533105
3074,533108,6037533108,98.72000122,T06037533108
3075,533201,6037533201,81.63999939,T06037533201
3076,533204,6037533204,94.12999725,T06037533204
3077,533300,6037533300,90.69999695,T06037533300
3078,533401,6037533401,83.02999878,T06037533401
3079,533402,6037533402,87.08999634,T06037533402
3080,533403,6037533403,95.59999847,T06037533403
3081,533501,6037533501,85.30000305,T06037533501
3082,533504,6037533504,88.18000031,T06037533504
3083,533601,6037533601,85.84999847,T06037533601
3084,533602,6037533602,88.38999939,T06037533602
3085,533603,6037533603,99.26999664,T06037533603
3086,533701,6037533701,81.29000092,T06037533701
3087,533702,6037533702,81.26999664,T06037533702
3088,533703,6037533703,79.51999664,T06037533703
3089,533803,6037533803,93.91000366,T06037533803
3090,533804,6037533804,91.54000092,T06037533804
3091,533805,6037533805,70.48000336,T06037533805
3092,533806,6037533806,85.87999725,T06037533806
3093,533901,6037533901,87.29000092,T06037533901
3094,533902,6037533902,82.94000244,T06037533902
3095,534001,6037534001,84.23999786,T06037534001
3096,534002,6037534002,87.65000153,T06037534002
3097,534101,6037534101,81.06999969,T06037534101
3098,534102,6037534102,95.30000305,T06037534102
3099,534201,6037534201,97.30999756,T06037534201
3100,534202,6037534202,99.45999908,T06037534202
3101,534203,6037534203,97.98999786,T06037534203
3102,534301,6037534301,97.18000031,T06037534301
3103,534302,6037534302,93.05000305,T06037534302
3104,534403,6037534403,78.62000275,T06037534403
3105,534404,6037534404,92.07998657,T06037534404
3106,534405,6037534405,99.25,T06037534405
3107,534406,6037534406,91.66999817,T06037534406
3108,534501,6037534501,94.76999664,T06037534501
3109,534502,6037534502,79.32998657,T06037534502
3110,534700,6037534700,67.25,T06037534700
3111,534802,6037534802,87.69999695,T06037534802
3112,534803,6037534803,87.83999634,T06037534803
3113,534804,6037534804,76.90000153,T06037534804
3114,534900,6037534900,73.90000153,T06037534900
3115,535001,6037535001,84.27999878,T06037535001
3116,535002,6037535002,88.80000305,T06037535002
3117,535101,6037535101,94.41000366,T06037535101
3118,535102,6037535102,83.45999908,T06037535102
3119,535200,6037535200,94.91999817,T06037535200
3120,535300,6037535300,87.94999695,T06037535300
3121,535400,6037535400,81.41999817,T06037535400
3122,535501,6037535501,94.08000183,T06037535501
3123,535502,6037535502,89.18000031,T06037535502
3124,535503,6037535503,83.79000092,T06037535503
3125,535603,6037535603,94.55999756,T06037535603
3126,535604,6037535604,82.04000092,T06037535604
3127,535605,6037535605,89.40000153,T06037535605
3128,535606,6037535606,86.79000092,T06037535606
3129,535607,6037535607,88.30999756,T06037535607
3130,535701,6037535701,84.98000336,T06037535701
3131,535702,6037535702,81.76999664,T06037535702
3132,535802,6037535802,89.31001282,T06037535802
3133,535803,6037535803,85.16999817,T06037535803
3134,535804,6037535804,86.86000061,T06037535804
3135,535901,6037535901,80.31999969,T06037535901
3136,535902,6037535902,72.25,T06037535902
3137,536000,6037536000,93.29000092,T06037536000
3138,536102,6037536102,80.51999664,T06037536102
3139,536103,6037536103,85.37999725,T06037536103
3140,536104,6037536104,87.30000305,T06037536104
3141,536201,6037536201,74.93000031,T06037536201
3142,536202,6037536202,81.25,T06037536202
3143,540000,6037540000,90.62000275,T06037540000
3144,540101,6037540101,84.95999908,T06037540101
3145,540102,6037540102,81.52999878,T06037540102
3146,540201,6037540201,98.05000305,T06037540201
3147,540202,6037540202,99.16999817,T06037540202
3148,540203,6037540203,95.37999725,T06037540203
3149,540300,6037540300,70.36000061,T06037540300
3150,540400,6037540400,93.76000214,T06037540400
3151,540501,6037540501,86.91999817,T06037540501
3152,540502,6037540502,98.58000183,T06037540502
3153,540600,6037540600,99.58000183,T06037540600
3154,540700,6037540700,96.41999817,T06037540700
3155,540800,6037540800,72.86000061,T06037540800
3156,540901,6037540901,94.36000061,T06037540901
3157,540902,6037540902,91.25,T06037540902
3158,541003,6037541003,85.08999634,T06037541003
3159,541100,6037541100,97.80999756,T06037541100
3160,541200,6037541200,90.90000153,T06037541200
3161,541300,6037541300,86.29000092,T06037541300
3162,541401,6037541401,97.55000305,T06037541401
3163,541402,6037541402,69.62000275,T06037541402
3164,541500,6037541500,92.33999634,T06037541500
3165,541603,6037541603,98.58999634,T06037541603
3166,541604,6037541604,97.37999725,T06037541604
3167,541605,6037541605,96.18000031,T06037541605
3168,541606,6037541606,87.51000214,T06037541606
3169,541700,6037541700,82.68000031,T06037541700
3170,541801,6037541801,90.87999725,T06037541801
3171,541802,6037541802,83.87999725,T06037541802
3172,542000,6037542000,93.40000153,T06037542000
3173,542103,6037542103,90.12999725,T06037542103
3174,542104,6037542104,75.34999847,T06037542104
3175,542105,6037542105,96.68000031,T06037542105
3176,542106,6037542106,98.43998718,T06037542106
3177,542200,6037542200,90.93000031,T06037542200
3178,542401,6037542401,95.55000305,T06037542401
3179,542402,6037542402,86.06999969,T06037542402
3180,542501,6037542501,94.80999756,T06037542501
3181,542502,6037542502,97.47000122,T06037542502
3182,542601,6037542601,95.94000244,T06037542601
3183,542602,6037542602,95.37000275,T06037542602
3184,542700,6037542700,90.5,T06037542700
3185,542800,6037542800,93.91999817,T06037542800
3186,542900,6037542900,87.83999634,T06037542900
3187,543000,6037543000,90.90000153,T06037543000
3188,543100,6037543100,96.41999817,T06037543100
3189,543201,6037543201,88.90000153,T06037543201
3190,543203,6037543203,95.56999969,T06037543203
3191,543304,6037543304,41.06999969,T06037543304
3192,543305,6037543305,80.54000092,T06037543305
3193,543306,6037543306,79.91999817,T06037543306
3194,543321,6037543321,77.15000153,T06037543321
3195,543322,6037543322,53.06000137,T06037543322
3196,543400,6037543400,63.45000076,T06037543400
3197,543501,6037543501,96.70999908,T06037543501
3198,543502,6037543502,62.68000031,T06037543502
3199,543503,6037543503,87.41000366,T06037543503
3200,543601,6037543601,81.98000336,T06037543601
3201,543603,6037543603,62.20000076,T06037543603
3202,543605,6037543605,33.15999985,T06037543605
3203,543606,6037543606,85.75,T06037543606
3204,543607,6037543607,53.20999908,T06037543607
3205,543701,6037543701,39.45999908,T06037543701
3206,543703,6037543703,75.31999969,T06037543703
