tract_id,substation_id,weight,population,lat,lon
06037222200,303099,1.0,3642,34.0380813470001,-118.3708133
06037222500,308786,0.25528401112479626,4194,34.0007949,-118.3784015
06037222500,306444,0.28551085412556493,4194,34.00046933,-118.3736821
06037222500,301745,0.45920513474963887,4194,33.9959809710001,-118.3592585
06037222700,309042,1.0,4316,34.037716,-118.22984
06037224010,309042,1.0,2974,34.037716,-118.22984
06037224020,309042,1.0,2816,34.037716,-118.22984
06037234600,305885,1.0,4694,33.9891771800001,-118.3593178
06037234700,305885,1.0,3838,33.9891771800001,-118.3593178
06037235100,305885,1.0,4032,33.9891771800001,-118.3593178
06037265100,301156,1.0,2301,34.0731564000001,-118.397476
06037265301,302171,0.7619604662602165,12987,34.04740878,-118.4522527
06037265301,301105,0.23803953373978348,12987,34.0331442630001,-118.4600055
06037265303,302171,0.794355726701547,4468,34.04740878,-118.4522527
06037265303,301105,0.205644273298453,4468,34.0331442630001,-118.4600055
06037265304,302171,0.7905450818738343,3088,34.04740878,-118.4522527
06037265304,301105,0.20945491812616565,3088,34.0331442630001,-118.4600055
06037265410,302171,0.7905614635393866,1726,34.04740878,-118.4522527
06037265410,301105,0.20943853646061344,1726,34.0331442630001,-118.4600055
06037237720,306623,0.750026894816996,3447,33.9464505350001,-118.3128075
06037237720,300627,0.24997310518300403,3447,33.9264168390001,-118.3096192
06037237800,306623,0.7741584402842017,4160,33.9464505350001,-118.3128075
06037237800,300627,0.22584155971579833,4160,33.9264168390001,-118.3096192
06037238000,306623,1.0,5438,33.9464505350001,-118.3128075
06037238100,306623,0.8471062533241458,5205,33.9464505350001,-118.3128075
06037238100,300627,0.1528937466758542,5205,33.9264168390001,-118.3096192
06037238200,306623,0.8162846576365052,6827,33.9464505350001,-118.3128075
06037238200,300627,0.18371534236349488,6827,33.9264168390001,-118.3096192
06037238310,306623,0.7614796542975069,5102,33.9464505350001,-118.3128075
06037238310,300627,0.23852034570249322,5102,33.9264168390001,-118.3096192
06037238320,306623,0.7752980132706505,3513,33.9464505350001,-118.3128075
06037238320,300627,0.22470198672934955,3513,33.9264168390001,-118.3096192
06037238400,306623,1.0,4495,33.9464505350001,-118.3128075
06037239320,304073,1.0,3105,33.94797761,-118.2549111
06037211000,308206,0.18331011558346094,5313,34.1059585250001,-118.358772
06037211000,303899,0.8166898844165391,5313,34.0881192410001,-118.3469878
06037211310,308206,0.2791715136715976,3484,34.1059585250001,-118.358772
06037211310,303899,0.7208284863284024,3484,34.0881192410001,-118.3469878
06037211410,308206,0.25045021837145465,2913,34.1059585250001,-118.358772
06037211410,303899,0.7495497816285455,2913,34.0881192410001,-118.3469878
06037211500,308206,0.22288298234598108,3857,34.1059585250001,-118.358772
06037211500,303899,0.777117017654019,3857,34.0881192410001,-118.3469878
06037211701,308206,0.23404241643666943,2781,34.1059585250001,-118.358772
06037211701,303899,0.7659575835633305,2781,34.0881192410001,-118.3469878
06037211910,308206,0.28449864951677545,3951,34.1059585250001,-118.358772
06037211910,303899,0.7155013504832246,3951,34.0881192410001,-118.3469878
06037212202,309042,1.0,3676,34.037716,-118.22984
06037212204,310527,1.0,3720,34.06701,-118.2261
06037212304,308206,0.2976704808327027,1781,34.1059585250001,-118.358772
06037212304,303899,0.7023295191672972,1781,34.0881192410001,-118.3469878
06037212306,308206,0.31080261679674054,2816,34.1059585250001,-118.358772
06037212306,303899,0.6891973832032595,2816,34.0881192410001,-118.3469878
06037212420,308206,0.29655099478794816,2661,34.1059585250001,-118.358772
06037212420,303899,0.7034490052120518,2661,34.0881192410001,-118.3469878
06037212610,308206,0.2629448379659983,4211,34.1059585250001,-118.358772
06037212610,303899,0.7370551620340017,4211,34.0881192410001,-118.3469878
06037212620,308206,0.27431844827529184,3818,34.1059585250001,-118.358772
06037212620,303899,0.7256815517247082,3818,34.0881192410001,-118.3469878
06037212800,303099,1.0,3386,34.0380813470001,-118.3708133
06037212900,303099,1.0,3684,34.0380813470001,-118.3708133
06037213100,308206,0.2899037469301801,2790,34.1059585250001,-118.358772
06037213100,303899,0.7100962530698199,2790,34.0881192410001,-118.3469878
06037224200,309042,1.0,2174,34.037716,-118.22984
06037224320,309042,1.0,3593,34.037716,-118.22984
06037224420,309042,1.0,2168,34.037716,-118.22984
06037224600,309042,1.0,3078,34.037716,-118.22984
06037265420,302171,0.7655113696509956,1636,34.04740878,-118.4522527
06037265420,301105,0.23448863034900438,1636,34.0331442630001,-118.4600055
06037267800,302171,0.7967990223977749,3483,34.04740878,-118.4522527
06037267800,301105,0.20320097760222516,3483,34.0331442630001,-118.4600055
06037267600,301105,1.0,2469,34.0331442630001,-118.4600055
06037267700,302171,1.0,3753,34.04740878,-118.4522527
06037235201,306623,0.7641710610062586,2880,33.9464505350001,-118.3128075
06037235201,300627,0.23582893899374122,2880,33.9264168390001,-118.3096192
06037235202,305885,1.0,3887,33.9891771800001,-118.3593178
06037269800,303099,1.0,3140,34.0380813470001,-118.3708133
06037226410,309042,1.0,3561,34.037716,-118.22984
06037227020,309042,1.0,3506,34.037716,-118.22984
06037228100,301614,0.2905766557372282,4392,33.99796189,-118.2060738
06037228100,306450,0.7094233442627719,4392,33.9984353900001,-118.2201568
06037228210,301614,0.33041497406019477,3801,33.99796189,-118.2060738
06037228210,306450,0.6695850259398053,3801,33.9984353900001,-118.2201568
06037228220,301614,0.3153752690043501,4470,33.99796189,-118.2060738
06037228220,306450,0.6846247309956499,4470,33.9984353900001,-118.2201568
06037228310,301614,0.35718755361989907,4493,33.99796189,-118.2060738
06037228310,306450,0.6428124463801009,4493,33.9984353900001,-118.2201568
06037228320,301614,0.35693338392641455,3420,33.99796189,-118.2060738
06037228320,306450,0.6430666160735854,3420,33.9984353900001,-118.2201568
06037228420,301614,0.3754664292466515,2893,33.99796189,-118.2060738
06037228420,306450,0.6245335707533486,2893,33.9984353900001,-118.2201568
06037228710,301614,0.322289331994449,4104,33.99796189,-118.2060738
06037228710,306450,0.6777106680055511,4104,33.9984353900001,-118.2201568
06037228720,301614,0.30325943152657603,4909,33.99796189,-118.2060738
06037228720,306450,0.696740568473424,4909,33.9984353900001,-118.2201568
06037269000,303099,1.0,4867,34.0380813470001,-118.3708133
06037269100,301156,1.0,4264,34.0731564000001,-118.397476
06037269300,302171,0.71606592408751,3771,34.04740878,-118.4522527
06037269300,301105,0.28393407591249004,3771,34.0331442630001,-118.4600055
06037269500,303099,1.0,4202,34.0380813470001,-118.3708133
06037269700,303099,1.0,3858,34.0380813470001,-118.3708133
06037228800,301614,0.26512676790329587,5375,33.99796189,-118.2060738
